Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1144937,-,-,-,38.89,-77.02,-5,26,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,3.1.0
Year,Month,Day,Hour,Minute,DHI,DNI,GHI,Clearsky GHI,Dew Point,Surface Albedo,Wind Speed,Relative Humidity,Temperature,Pressure,
2018,10,11,13,0,215,21,229,642,24.1,0.13,2.2,82.01,27.400000000000002,1003,N/A
2018,10,11,13,30,109,5,112,603,24.1,0.13,1.8,82.97,27.200000000000003,1003,N/A
2018,10,11,14,0,146,13,154,550,24.400000000000002,0.13,1.5,84.98,27.1,1002,N/A
2018,10,11,14,30,142,7,146,486,24.400000000000002,0.13,1.3,86.48,26.8,1002,N/A
2018,10,11,15,0,119,7,122,411,24,0.13,1.1,86.3,26.5,1002,N/A
2018,10,11,15,30,32,0,32,327,24,0.13,0.9,88.26,26.1,1001,N/A
2018,10,11,16,0,17,0,17,239,23.900000000000002,0.13,0.6000000000000001,90.42,25.6,1001,N/A
2018,10,11,16,30,12,0,12,148,23.900000000000002,0.13,0.7000000000000001,93.7,25,1001,N/A
2018,10,11,17,0,7,0,7,66,23.6,0.13,0.7000000000000001,95.45,24.400000000000002,1001,N/A
2018,10,11,17,30,2,0,2,10,23.6,0.13,0.8,97.66,24,1000,N/A
2018,10,11,18,0,0,0,0,0,23.200000000000003,0.13,0.8,97.85000000000001,23.6,1000,N/A
2018,10,11,18,30,0,0,0,0,23.200000000000003,0.13,0.8,97.85000000000001,23.6,1000,N/A
2018,10,11,19,0,0,0,0,0,23.3,0.13,0.9,98.66,23.5,999,N/A
2018,10,11,19,30,0,0,0,0,23.3,0.13,1.7000000000000002,99.16,23.400000000000002,998,N/A
2018,10,11,20,0,0,0,0,0,23.1,0.13,2.4000000000000004,98.83,23.3,998,N/A
2018,10,11,20,30,0,0,0,0,22.700000000000003,0.13,3.6,100,22.700000000000003,997,N/A
2018,10,11,21,0,0,0,0,0,21.6,0.13,4.800000000000001,97.52,22,997,N/A
2018,10,11,21,30,0,0,0,0,20.5,0.13,5.800000000000001,100,20.5,998,N/A
2018,10,11,22,0,0,0,0,0,17.8,0.13,6.7,92.79,19,998,N/A
2018,10,11,22,30,0,0,0,0,17.8,0.13,7,97.64,18.2,999,N/A
2018,10,11,23,0,0,0,0,0,15.200000000000001,0.13,7.2,87.51,17.3,1000,N/A
2018,10,11,23,30,0,0,0,0,15.200000000000001,0.13,7.300000000000001,87.97,17.2,999,N/A
2018,10,12,0,0,0,0,0,0,14.4,0.13,7.300000000000001,83.87,17.1,999,N/A
2018,10,12,0,30,0,0,0,0,14.3,0.13,7.6000000000000005,86.56,16.6,999,N/A
2018,10,12,1,0,0,0,0,0,12.9,0.13,7.800000000000001,80.77,16.2,999,N/A
2018,10,12,1,30,0,0,0,0,12.9,0.13,7.6000000000000005,83.91,15.600000000000001,999,N/A
2018,10,12,2,0,0,0,0,0,11.4,0.13,7.300000000000001,78.78,15.100000000000001,999,N/A
2018,10,12,2,30,0,0,0,0,11.5,0.13,6.9,80.9,14.700000000000001,1000,N/A
2018,10,12,3,0,0,0,0,0,10.600000000000001,0.13,6.5,78.62,14.3,1001,N/A
2018,10,12,3,30,0,0,0,0,10.600000000000001,0.13,6.2,80.24,14,1002,N/A
2018,10,12,4,0,0,0,0,0,10.100000000000001,0.13,6,78.71000000000001,13.700000000000001,1002,N/A
2018,10,12,4,30,0,0,0,0,10.100000000000001,0.13,5.9,80.86,13.3,1003,N/A
2018,10,12,5,0,0,0,0,0,9.5,0.13,5.9,79.21000000000001,13,1004,N/A
2018,10,12,5,30,0,0,0,0,9.5,0.13,5.800000000000001,81.31,12.600000000000001,1004,N/A
2018,10,12,6,0,0,0,0,0,8.700000000000001,0.13,5.7,79.22,12.200000000000001,1005,N/A
2018,10,12,6,30,20,188,28,28,8.700000000000001,0.13,5.7,78.78,12.3,1006,N/A
2018,10,12,7,0,41,478,107,107,8.1,0.13,5.6000000000000005,75.37,12.3,1006,N/A
2018,10,12,7,30,55,639,203,203,8.1,0.13,5.9,73.5,12.700000000000001,1007,N/A
2018,10,12,8,0,64,740,301,301,6.800000000000001,0.13,6.300000000000001,66.18,13,1008,N/A
2018,10,12,8,30,71,809,397,397,6.800000000000001,0.13,6.2,64.48,13.4,1008,N/A
2018,10,12,9,0,76,858,485,485,6.1000000000000005,0.13,6.1000000000000005,59.69,13.8,1008,N/A
2018,10,12,9,30,79,890,561,561,6.1000000000000005,0.13,5.9,57.79,14.3,1008,N/A
2018,10,12,10,0,80,917,626,626,6.1000000000000005,0.13,5.7,56.14,14.8,1008,N/A
2018,10,12,10,30,82,933,677,677,6.1000000000000005,0.13,5.5,54.370000000000005,15.3,1008,N/A
2018,10,12,11,0,84,941,712,712,6.7,0.13,5.2,54.78,15.8,1008,N/A
2018,10,12,11,30,84,948,733,733,6.7,0.13,5,53.410000000000004,16.2,1008,N/A
2018,10,12,12,0,83,947,736,736,7.2,0.13,4.800000000000001,53.96,16.6,1008,N/A
2018,10,12,12,30,83,943,724,724,7.2,0.13,4.6000000000000005,52.89,16.900000000000002,1007,N/A
2018,10,12,13,0,81,936,697,697,7.7,0.13,4.4,53.480000000000004,17.2,1007,N/A
2018,10,12,13,30,80,920,653,653,7.7,0.13,4.3,53.14,17.3,1007,N/A
2018,10,12,14,0,77,900,596,596,8,0.13,4.2,53.84,17.400000000000002,1007,N/A
2018,10,12,14,30,74,873,526,526,8,0.13,4,54.18,17.3,1007,N/A
2018,10,12,15,0,70,834,445,445,8.1,0.13,3.8000000000000003,55.24,17.2,1007,N/A
2018,10,12,15,30,64,780,354,354,8.1,0.13,3.3000000000000003,57.02,16.7,1007,N/A
2018,10,12,16,0,56,706,259,259,8.6,0.13,2.9000000000000004,60.25,16.3,1007,N/A
2018,10,12,16,30,46,592,162,162,8.6,0.13,2.3000000000000003,65.04,15.100000000000001,1007,N/A
2018,10,12,17,0,31,403,72,72,9.9,0.13,1.8,76.76,13.9,1007,N/A
2018,10,12,17,30,9,91,10,10,9.9,0.13,1.8,80.94,13.100000000000001,1008,N/A
2018,10,12,18,0,0,0,0,0,9.3,0.13,1.8,81.54,12.4,1008,N/A
2018,10,12,18,30,0,0,0,0,9.3,0.13,1.8,81.54,12.4,1008,N/A
2018,10,12,19,0,0,0,0,0,9.1,0.13,1.8,82.79,11.9,1009,N/A
2018,10,12,19,30,0,0,0,0,9.1,0.13,1.7000000000000002,83.89,11.700000000000001,1009,N/A
2018,10,12,20,0,0,0,0,0,8.9,0.13,1.7000000000000002,84.39,11.4,1009,N/A
2018,10,12,20,30,0,0,0,0,8.9,0.13,1.6,83.84,11.5,1009,N/A
2018,10,12,21,0,0,0,0,0,9,0.13,1.6,84.43,11.5,1009,N/A
2018,10,12,21,30,0,0,0,0,9,0.13,1.4000000000000001,85.55,11.3,1009,N/A
2018,10,12,22,0,0,0,0,0,8.8,0.13,1.3,85.55,11.100000000000001,1009,N/A
2018,10,12,22,30,0,0,0,0,8.8,0.13,1.3,86.12,11,1009,N/A
2018,10,12,23,0,0,0,0,0,8.6,0.13,1.2000000000000002,86.04,10.8,1009,N/A
2018,10,12,23,30,0,0,0,0,8.5,0.13,1.2000000000000002,85.95,10.8,1008,N/A
2018,10,13,0,0,0,0,0,0,8.700000000000001,0.13,1.2000000000000002,86.07000000000001,10.9,1008,N/A
2018,10,13,0,30,0,0,0,0,8.700000000000001,0.13,1.2000000000000002,86.07000000000001,10.9,1008,N/A
2018,10,13,1,0,0,0,0,0,8.6,0.13,1.3,86.52,10.8,1008,N/A
2018,10,13,1,30,0,0,0,0,8.700000000000001,0.13,1.4000000000000001,87.18,10.700000000000001,1009,N/A
2018,10,13,2,0,0,0,0,0,8.5,0.13,1.5,87.35000000000001,10.5,1009,N/A
2018,10,13,2,30,0,0,0,0,8.5,0.13,1.6,89.12,10.200000000000001,1009,N/A
2018,10,13,3,0,0,0,0,0,8.200000000000001,0.13,1.7000000000000002,89.25,9.9,1009,N/A
2018,10,13,3,30,0,0,0,0,8.200000000000001,0.13,1.7000000000000002,89.85000000000001,9.8,1009,N/A
2018,10,13,4,0,0,0,0,0,8.3,0.13,1.7000000000000002,90.8,9.700000000000001,1009,N/A
2018,10,13,4,30,0,0,0,0,8.3,0.13,1.5,91.5,9.600000000000001,1010,N/A
2018,10,13,5,0,0,0,0,0,8.3,0.13,1.3,91.68,9.600000000000001,1010,N/A
2018,10,13,5,30,0,0,0,0,8.3,0.13,1.1,92.39,9.5,1011,N/A
2018,10,13,6,0,0,0,0,0,8.3,0.13,0.9,92.81,9.4,1011,N/A
2018,10,13,6,30,6,8,6,22,8.3,0.13,1.2000000000000002,90.35000000000001,9.8,1011,N/A
2018,10,13,7,0,16,0,16,91,8.4,0.13,1.4000000000000001,88.35000000000001,10.200000000000001,1012,N/A
2018,10,13,7,30,33,0,33,181,8.4,0.13,2,84.9,10.8,1012,N/A
2018,10,13,8,0,95,31,105,277,8.6,0.13,2.6,83.21000000000001,11.3,1012,N/A
2018,10,13,8,30,100,14,106,372,8.6,0.13,3.1,79.46000000000001,12,1012,N/A
2018,10,13,9,0,190,203,286,462,8.200000000000001,0.13,3.7,74.81,12.600000000000001,1013,N/A
2018,10,13,9,30,188,316,358,540,8.200000000000001,0.13,4,72.41,13.100000000000001,1013,N/A
2018,10,13,10,0,198,127,273,608,7.4,0.13,4.3,65.64,13.700000000000001,1013,N/A
2018,10,13,10,30,193,543,537,658,7.4,0.13,4.4,64.37,14,1013,N/A
2018,10,13,11,0,136,659,573,694,6.9,0.13,4.4,60.81,14.4,1013,N/A
2018,10,13,11,30,155,696,629,717,6.9,0.13,4.4,59.65,14.700000000000001,1013,N/A
2018,10,13,12,0,164,689,635,722,6.800000000000001,0.13,4.4,58.51,14.9,1013,N/A
2018,10,13,12,30,164,685,626,712,6.800000000000001,0.13,4.4,57.76,15.100000000000001,1013,N/A
2018,10,13,13,0,242,381,491,686,6.800000000000001,0.13,4.3,56.81,15.3,1013,N/A
2018,10,13,13,30,175,582,535,644,6.800000000000001,0.13,4.2,56.870000000000005,15.3,1014,N/A
2018,10,13,14,0,98,825,569,589,6.800000000000001,0.13,4.1000000000000005,56.79,15.3,1014,N/A
2018,10,13,14,30,88,821,509,520,6.800000000000001,0.13,4,57.52,15.100000000000001,1014,N/A
2018,10,13,15,0,78,802,434,439,6.6000000000000005,0.13,3.8000000000000003,57.370000000000005,15,1014,N/A
2018,10,13,15,30,68,765,349,349,6.7,0.13,3.5,59.300000000000004,14.5,1015,N/A
2018,10,13,16,0,61,682,253,253,6.7,0.13,3.2,61.14,14.100000000000001,1015,N/A
2018,10,13,16,30,49,560,156,156,6.7,0.13,2.5,65.67,13,1015,N/A
2018,10,13,17,0,34,360,68,68,8,0.13,1.9000000000000001,76.42,12,1016,N/A
2018,10,13,17,30,8,64,8,8,8,0.13,1.8,81.63,11,1016,N/A
2018,10,13,18,0,0,0,0,0,7.5,0.13,1.7000000000000002,83.67,10.100000000000001,1017,N/A
2018,10,13,18,30,0,0,0,0,7.5,0.13,1.7000000000000002,83.67,10.100000000000001,1017,N/A
2018,10,13,19,0,0,0,0,0,7,0.13,1.7000000000000002,84.57000000000001,9.5,1018,N/A
2018,10,13,19,30,0,0,0,0,7,0.13,1.7000000000000002,86.29,9.200000000000001,1018,N/A
2018,10,13,20,0,0,0,0,0,6.6000000000000005,0.13,1.7000000000000002,85.65,8.9,1018,N/A
2018,10,13,20,30,0,0,0,0,6.6000000000000005,0.13,1.7000000000000002,87.49,8.6,1019,N/A
2018,10,13,21,0,0,0,0,0,6.300000000000001,0.13,1.7000000000000002,86.94,8.3,1019,N/A
2018,10,13,21,30,0,0,0,0,6.300000000000001,0.13,1.7000000000000002,88.73,8,1019,N/A
2018,10,13,22,0,0,0,0,0,5.9,0.13,1.7000000000000002,87.75,7.800000000000001,1019,N/A
2018,10,13,22,30,0,0,0,0,5.9,0.13,1.7000000000000002,89.04,7.6000000000000005,1020,N/A
2018,10,13,23,0,0,0,0,0,5.6000000000000005,0.13,1.7000000000000002,88.34,7.4,1020,N/A
2018,10,13,23,30,0,0,0,0,5.6000000000000005,0.13,1.8,88.34,7.4,1020,N/A
2018,10,14,0,0,0,0,0,0,5.6000000000000005,0.13,1.8,87.62,7.5,1020,N/A
2018,10,14,0,30,0,0,0,0,5.6000000000000005,0.13,1.7000000000000002,86.44,7.7,1020,N/A
2018,10,14,1,0,0,0,0,0,5.800000000000001,0.13,1.7000000000000002,86.83,7.9,1020,N/A
2018,10,14,1,30,0,0,0,0,5.800000000000001,0.13,1.5,86.83,7.9,1020,N/A
2018,10,14,2,0,0,0,0,0,6,0.13,1.4000000000000001,87.5,7.9,1020,N/A
2018,10,14,2,30,0,0,0,0,6,0.13,1.3,88.10000000000001,7.800000000000001,1020,N/A
2018,10,14,3,0,0,0,0,0,6,0.13,1.3,88.10000000000001,7.800000000000001,1020,N/A
2018,10,14,3,30,0,0,0,0,6,0.13,1.2000000000000002,88.18,7.800000000000001,1021,N/A
2018,10,14,4,0,0,0,0,0,6.1000000000000005,0.13,1.1,88.77,7.800000000000001,1021,N/A
2018,10,14,4,30,0,0,0,0,6.1000000000000005,0.13,0.9,87.57000000000001,8,1021,N/A
2018,10,14,5,0,0,0,0,0,6.1000000000000005,0.13,0.7000000000000001,87.09,8.1,1022,N/A
2018,10,14,5,30,0,0,0,0,6.1000000000000005,0.13,0.6000000000000001,85.92,8.3,1022,N/A
2018,10,14,6,0,0,0,0,0,5.800000000000001,0.13,0.5,83.32000000000001,8.5,1022,N/A
2018,10,14,6,30,10,14,11,22,5.800000000000001,0.13,0.4,81.10000000000001,8.9,1022,N/A
2018,10,14,7,0,41,4,42,93,6.1000000000000005,0.13,0.4,80.56,9.3,1023,N/A
2018,10,14,7,30,78,26,84,182,6.1000000000000005,0.13,0.5,78.43,9.700000000000001,1023,N/A
2018,10,14,8,0,70,5,72,274,6.6000000000000005,0.13,0.6000000000000001,78.8,10.100000000000001,1023,N/A
2018,10,14,8,30,63,0,63,363,6.6000000000000005,0.13,0.9,73.74,11.100000000000001,1023,N/A
2018,10,14,9,0,106,5,108,446,6.5,0.13,1.1,68.91,12,1023,N/A
2018,10,14,9,30,114,0,114,520,6.5,0.13,1.5,63.71,13.200000000000001,1023,N/A
2018,10,14,10,0,59,0,59,583,6.9,0.13,1.8,61.11,14.3,1023,N/A
2018,10,14,10,30,142,3,144,631,6.9,0.13,2,58.800000000000004,14.9,1023,N/A
2018,10,14,11,0,126,1,127,666,7.7,0.13,2.2,59.6,15.5,1022,N/A
2018,10,14,11,30,193,5,196,685,7.7,0.13,2.3000000000000003,57.72,16,1022,N/A
2018,10,14,12,0,202,12,210,688,8.6,0.13,2.4000000000000004,59.52,16.5,1022,N/A
2018,10,14,12,30,244,24,260,676,8.6,0.13,2.4000000000000004,58.4,16.8,1022,N/A
2018,10,14,13,0,219,14,228,648,9.3,0.13,2.4000000000000004,60.26,17.1,1021,N/A
2018,10,14,13,30,190,7,194,606,9.3,0.13,2.4000000000000004,59.88,17.2,1021,N/A
2018,10,14,14,0,203,26,218,549,9.8,0.13,2.3000000000000003,61.800000000000004,17.2,1021,N/A
2018,10,14,14,30,156,9,161,481,9.8,0.13,2.2,62.13,17.1,1020,N/A
2018,10,14,15,0,132,2,133,402,10.100000000000001,0.13,2.2,64.42,16.900000000000002,1020,N/A
2018,10,14,15,30,98,1,98,315,10.100000000000001,0.13,2,66.07000000000001,16.5,1020,N/A
2018,10,14,16,0,44,0,44,224,11,0.13,1.7000000000000002,71.26,16.2,1020,N/A
2018,10,14,16,30,22,0,22,134,11,0.13,1.4000000000000001,74.99,15.4,1020,N/A
2018,10,14,17,0,9,0,9,54,12.100000000000001,0.13,1.1,85.47,14.5,1020,N/A
2018,10,14,17,30,1,0,1,5,12.100000000000001,0.13,1.2000000000000002,88.27,14,1020,N/A
2018,10,14,18,0,0,0,0,0,11.700000000000001,0.13,1.3,88.82000000000001,13.5,1021,N/A
2018,10,14,18,30,0,0,0,0,11.700000000000001,0.13,1.3,88.82000000000001,13.5,1021,N/A
2018,10,14,19,0,0,0,0,0,11.700000000000001,0.13,1.4000000000000001,89.66,13.4,1021,N/A
2018,10,14,19,30,0,0,0,0,11.700000000000001,0.13,1.5,89.66,13.4,1021,N/A
2018,10,14,20,0,0,0,0,0,11.9,0.13,1.6,90.85000000000001,13.4,1021,N/A
2018,10,14,20,30,0,0,0,0,11.9,0.13,1.7000000000000002,90.26,13.5,1021,N/A
2018,10,14,21,0,0,0,0,0,12.200000000000001,0.13,1.8,91.8,13.5,1021,N/A
2018,10,14,21,30,0,0,0,0,12.200000000000001,0.13,1.8,91.21000000000001,13.600000000000001,1021,N/A
2018,10,14,22,0,0,0,0,0,12.5,0.13,1.9000000000000001,92.79,13.600000000000001,1021,N/A
2018,10,14,22,30,0,0,0,0,12.5,0.13,1.9000000000000001,92.79,13.600000000000001,1021,N/A
2018,10,14,23,0,0,0,0,0,12.700000000000001,0.13,2,93.73,13.700000000000001,1020,N/A
2018,10,14,23,30,0,0,0,0,12.700000000000001,0.13,2,93.73,13.700000000000001,1020,N/A
2018,10,15,0,0,0,0,0,0,12.9,0.13,2.1,94.61,13.8,1020,N/A
2018,10,15,0,30,0,0,0,0,12.9,0.13,2.1,94.61,13.8,1020,N/A
2018,10,15,1,0,0,0,0,0,13.100000000000001,0.13,2.1,96.23,13.700000000000001,1019,N/A
2018,10,15,1,30,0,0,0,0,13.100000000000001,0.13,2.2,96.23,13.700000000000001,1019,N/A
2018,10,15,2,0,0,0,0,0,13.200000000000001,0.13,2.3000000000000003,96.84,13.700000000000001,1019,N/A
2018,10,15,2,30,0,0,0,0,13.200000000000001,0.13,2.4000000000000004,96.84,13.700000000000001,1019,N/A
2018,10,15,3,0,0,0,0,0,13.200000000000001,0.13,2.5,96.87,13.700000000000001,1019,N/A
2018,10,15,3,30,0,0,0,0,13.200000000000001,0.13,2.7,96.77,13.700000000000001,1018,N/A
2018,10,15,4,0,0,0,0,0,13.200000000000001,0.13,2.8000000000000003,96.61,13.700000000000001,1018,N/A
2018,10,15,4,30,0,0,0,0,13.200000000000001,0.13,2.8000000000000003,96.61,13.700000000000001,1018,N/A
2018,10,15,5,0,0,0,0,0,13.200000000000001,0.13,2.8000000000000003,96.83,13.700000000000001,1018,N/A
2018,10,15,5,30,0,0,0,0,13.200000000000001,0.13,2.8000000000000003,96.83,13.700000000000001,1018,N/A
2018,10,15,6,0,0,0,0,0,13.3,0.13,2.8000000000000003,97.19,13.700000000000001,1018,N/A
2018,10,15,6,30,4,1,4,17,13.3,0.13,3.1,95.32000000000001,14,1018,N/A
2018,10,15,7,0,19,0,19,81,13.9,0.13,3.4000000000000004,96.53,14.4,1018,N/A
2018,10,15,7,30,40,0,40,165,13.9,0.13,3.6,92.29,15.100000000000001,1018,N/A
2018,10,15,8,0,43,0,43,255,14.9,0.13,3.9000000000000004,95.06,15.700000000000001,1018,N/A
2018,10,15,8,30,71,2,72,343,14.9,0.13,4.3,88.55,16.8,1017,N/A
2018,10,15,9,0,88,0,88,425,16.3,0.13,4.6000000000000005,90.95,17.8,1017,N/A
2018,10,15,9,30,91,0,91,497,16.3,0.13,4.800000000000001,84.39,19,1017,N/A
2018,10,15,10,0,169,10,175,556,17.6,0.13,4.9,84.84,20.200000000000003,1017,N/A
2018,10,15,10,30,253,112,323,605,17.6,0.13,5,80.2,21.1,1016,N/A
2018,10,15,11,0,288,189,412,640,18.400000000000002,0.13,5,80.03,22,1016,N/A
2018,10,15,11,30,188,11,195,659,18.400000000000002,0.13,5,77.10000000000001,22.6,1015,N/A
2018,10,15,12,0,129,1,130,663,18.900000000000002,0.13,5,77.18,23.1,1014,N/A
2018,10,15,12,30,116,0,116,651,18.900000000000002,0.13,4.800000000000001,77.18,23.1,1014,N/A
2018,10,15,13,0,71,0,71,624,19.1,0.13,4.7,77.77,23.200000000000003,1014,N/A
2018,10,15,13,30,61,0,61,583,19.1,0.13,4.2,79.66,22.8,1014,N/A
2018,10,15,14,0,89,0,89,528,19.3,0.13,3.8000000000000003,82.82000000000001,22.400000000000002,1014,N/A
2018,10,15,14,30,121,1,122,463,19.3,0.13,3.4000000000000004,84.26,22.1,1013,N/A
2018,10,15,15,0,80,0,80,387,19.700000000000003,0.13,3.1,88.37,21.700000000000003,1013,N/A
2018,10,15,15,30,68,0,68,305,19.700000000000003,0.13,3.1,88.9,21.6,1013,N/A
2018,10,15,16,0,38,4,39,217,19.900000000000002,0.13,3.1,90.60000000000001,21.5,1013,N/A
2018,10,15,16,30,13,0,13,130,19.900000000000002,0.13,3.1,92.28,21.200000000000003,1013,N/A
2018,10,15,17,0,6,0,6,52,19.700000000000003,0.13,3,92.99,20.900000000000002,1013,N/A
2018,10,15,17,30,1,3,1,5,19.700000000000003,0.13,3,94.13,20.700000000000003,1013,N/A
2018,10,15,18,0,0,0,0,0,19.5,0.13,3.1,94.74,20.400000000000002,1013,N/A
2018,10,15,18,30,0,0,0,0,19.5,0.13,3.1,94.74,20.400000000000002,1013,N/A
2018,10,15,19,0,0,0,0,0,19.5,0.13,3,96.24000000000001,20.1,1013,N/A
2018,10,15,19,30,0,0,0,0,19.5,0.13,3.1,96.84,20,1013,N/A
2018,10,15,20,0,0,0,0,0,19.3,0.13,3.2,95.65,20,1014,N/A
2018,10,15,20,30,0,0,0,0,19.3,0.13,3.5,97.44,19.700000000000003,1014,N/A
2018,10,15,21,0,0,0,0,0,18.8,0.13,3.9000000000000004,95.61,19.5,1015,N/A
2018,10,15,21,30,0,0,0,0,18.8,0.13,4.2,98.62,19,1015,N/A
2018,10,15,22,0,0,0,0,0,17.400000000000002,0.13,4.5,93.17,18.5,1015,N/A
2018,10,15,22,30,0,0,0,0,17.400000000000002,0.13,4.7,98.67,17.6,1016,N/A
2018,10,15,23,0,0,0,0,0,15.100000000000001,0.13,4.9,90.47,16.7,1016,N/A
2018,10,15,23,30,0,0,0,0,15.100000000000001,0.13,4.7,95.28,15.9,1017,N/A
2018,10,16,0,0,0,0,0,0,13.5,0.13,4.5,89.75,15.200000000000001,1017,N/A
2018,10,16,0,30,0,0,0,0,13.5,0.13,4.4,92.77,14.700000000000001,1018,N/A
2018,10,16,1,0,0,0,0,0,12.3,0.13,4.3,88,14.3,1018,N/A
2018,10,16,1,30,0,0,0,0,12.3,0.13,4.3,90.3,13.9,1018,N/A
2018,10,16,2,0,0,0,0,0,10.8,0.13,4.3,83.64,13.5,1018,N/A
2018,10,16,2,30,0,0,0,0,10.8,0.13,4,86.49,13,1019,N/A
2018,10,16,3,0,0,0,0,0,9.3,0.13,3.8000000000000003,80.42,12.600000000000001,1019,N/A
2018,10,16,3,30,0,0,0,0,9.3,0.13,3.4000000000000004,82.56,12.200000000000001,1019,N/A
2018,10,16,4,0,0,0,0,0,8.5,0.13,3,79.77,11.9,1019,N/A
2018,10,16,4,30,0,0,0,0,8.5,0.13,2.8000000000000003,81.44,11.600000000000001,1020,N/A
2018,10,16,5,0,0,0,0,0,8.200000000000001,0.13,2.6,80.72,11.4,1020,N/A
2018,10,16,5,30,0,0,0,0,8.200000000000001,0.13,2.6,81.79,11.200000000000001,1020,N/A
2018,10,16,6,0,0,0,0,0,7.9,0.13,2.5,81.23,11,1021,N/A
2018,10,16,6,30,7,0,7,19,7.9,0.13,2.8000000000000003,80.69,11.100000000000001,1021,N/A
2018,10,16,7,0,29,4,29,89,7.5,0.13,3,77.96000000000001,11.200000000000001,1022,N/A
2018,10,16,7,30,74,19,78,179,7.5,0.13,3.2,75.93,11.600000000000001,1022,N/A
2018,10,16,8,0,104,90,132,273,6.300000000000001,0.13,3.4000000000000004,68.78,11.9,1022,N/A
2018,10,16,8,30,129,404,286,365,6.300000000000001,0.13,3.3000000000000003,67,12.3,1022,N/A
2018,10,16,9,0,162,383,339,450,5.300000000000001,0.13,3.2,61.2,12.600000000000001,1022,N/A
2018,10,16,9,30,183,443,416,525,5.300000000000001,0.13,3,59.620000000000005,13,1022,N/A
2018,10,16,10,0,143,665,528,589,5,0.13,2.7,56.300000000000004,13.5,1022,N/A
2018,10,16,10,30,118,778,601,638,5,0.13,2.5,54.5,14,1022,N/A
2018,10,16,11,0,255,413,523,674,4.9,0.13,2.3000000000000003,52.44,14.5,1021,N/A
2018,10,16,11,30,301,198,433,694,4.9,0.13,2.3000000000000003,51.44,14.8,1021,N/A
2018,10,16,12,0,295,282,484,698,5,0.13,2.3000000000000003,50.51,15.200000000000001,1020,N/A
2018,10,16,12,30,224,511,562,686,5,0.13,2.3000000000000003,50.18,15.3,1020,N/A
2018,10,16,13,0,217,513,544,659,5.2,0.13,2.3000000000000003,50.52,15.4,1019,N/A
2018,10,16,13,30,257,241,402,617,5.2,0.13,2.3000000000000003,50.52,15.4,1019,N/A
2018,10,16,14,0,239,189,344,560,5.7,0.13,2.4000000000000004,52.56,15.3,1019,N/A
2018,10,16,14,30,208,192,304,492,5.7,0.13,2.2,52.89,15.200000000000001,1019,N/A
2018,10,16,15,0,170,234,270,413,6.4,0.13,2,56.19,15.100000000000001,1018,N/A
2018,10,16,15,30,131,216,207,325,6.4,0.13,1.7000000000000002,56.910000000000004,14.9,1018,N/A
2018,10,16,16,0,96,77,117,232,8.200000000000001,0.13,1.4000000000000001,64.9,14.700000000000001,1018,N/A
2018,10,16,16,30,59,62,70,139,8.200000000000001,0.13,1.2000000000000002,67.89,14,1018,N/A
2018,10,16,17,0,19,4,19,55,8.9,0.13,1,74.31,13.4,1018,N/A
2018,10,16,17,30,4,21,4,5,8.9,0.13,0.9,74.8,13.3,1018,N/A
2018,10,16,18,0,0,0,0,0,8.3,0.13,0.8,72.31,13.200000000000001,1018,N/A
2018,10,16,18,30,0,0,0,0,8.3,0.13,0.8,72.31,13.200000000000001,1018,N/A
2018,10,16,19,0,0,0,0,0,8.4,0.13,0.7000000000000001,73.47,13,1018,N/A
2018,10,16,19,30,0,0,0,0,8.4,0.13,0.8,73.95,12.9,1018,N/A
2018,10,16,20,0,0,0,0,0,8.8,0.13,0.9,76.42,12.8,1018,N/A
2018,10,16,20,30,0,0,0,0,8.8,0.13,0.9,76.92,12.700000000000001,1018,N/A
2018,10,16,21,0,0,0,0,0,9.200000000000001,0.13,1,79.19,12.700000000000001,1018,N/A
2018,10,16,21,30,0,0,0,0,9.200000000000001,0.13,1,79.12,12.700000000000001,1017,N/A
2018,10,16,22,0,0,0,0,0,10.100000000000001,0.13,1,84.87,12.600000000000001,1017,N/A
2018,10,16,22,30,0,0,0,0,10.100000000000001,0.13,1.1,84.32000000000001,12.700000000000001,1017,N/A
2018,10,16,23,0,0,0,0,0,10.700000000000001,0.13,1.2000000000000002,87.72,12.700000000000001,1017,N/A
